Event,Device,Trip,Starttime,Endtime,Duration
1678,10618,1233,242990,244610,1620
1679,10618,1234,4970,6290,1320
1680,10618,1239,146820,148500,1680
1681,10618,1240,4530,6090,1560
1682,10618,1252,301600,303000,1400
1683,10618,1253,4910,6470,1560
1684,10618,1256,116700,118380,1680
1685,10618,1257,3410,4730,1320
1686,10618,1266,30410,31870,1460
1687,10618,1267,3250,4600,1350
1688,10618,1270,8660,10700,2040
1689,10618,1271,14620,16060,1440
1690,10618,1273,174770,176370,1600
1691,10618,1274,6350,8150,1800
1692,10618,1286,135520,137270,1750
1693,10618,1287,4990,6300,1310
1694,10618,1288,81560,83020,1460
1695,10618,1289,6140,8150,2010
1696,10618,1296,98420,100430,2010
1697,10618,1297,4020,6940,2920
1698,10618,1298,131290,132770,1480
1699,10618,1299,9420,10630,1210
1700,10618,1301,114260,115770,1510
1701,10618,1302,3530,4980,1450
1702,10618,1303,118820,120390,1570
1703,10618,1304,5950,7330,1380
1704,10618,1305,108330,110230,1900
1705,10618,1306,4190,5790,1600
1706,10618,1313,44740,46150,1410
1707,10618,1314,4290,5920,1630
1708,10618,1319,122230,123790,1560
1709,10618,1320,6380,8650,2270
1710,10618,1320,172910,174490,1580
1711,10618,1321,5060,6580,1520
1712,10618,1329,95330,96920,1590
1713,10618,1330,3340,4650,1310
1714,10618,1334,95110,96640,1530
1715,10618,1335,10990,15860,4870
1716,10618,1338,116350,118250,1900
1717,10618,1339,4800,6480,1680
1718,10618,1344,134880,136410,1530
1719,10618,1345,5440,8520,3080
1720,10618,1348,26990,28470,1480
1721,10618,1349,4760,6330,1570
1722,10618,1356,140800,142280,1480
1723,10618,1357,6820,8340,1520
1724,10618,1357,89010,90660,1650
1725,10618,1357,182210,185390,3180
1726,10618,1358,6120,7880,1760
1727,10618,1362,99340,101380,2040
1728,10618,1363,6540,10020,3480
1729,10618,1374,166300,168600,2300
1730,10618,1375,5240,6790,1550
1731,10618,1375,54690,56450,1760
1732,10618,1376,5970,7540,1570
1733,10618,1380,22720,24470,1750
1734,10618,1380,92790,95620,2830
1735,10618,1381,2950,5140,2190
1736,10618,1381,19650,21430,1780
1737,10618,1381,61730,63510,1780
1738,10618,1381,66170,67600,1430
1739,10618,1383,68950,71100,2150
1740,10618,1384,6250,7870,1620
1741,10618,1385,59690,61330,1640
1742,10618,1387,118290,119880,1590
1743,10618,1387,148750,151040,2290
1744,10618,1388,3280,5130,1850
1745,10618,1388,23540,25010,1470
1746,10618,1388,59720,61150,1430
1747,10618,1394,134510,136040,1530
1748,10618,1395,3920,5460,1540
1749,10618,1433,59540,61080,1540
1750,10618,1434,4420,5960,1540
1751,10618,1435,188480,190090,1610
1752,10618,1436,6660,8730,2070
1753,10618,1470,185190,187270,2080
1754,10618,1471,7330,9180,1850
1755,10618,1471,63780,65880,2100
1756,10618,1471,83570,86650,3080
1757,10618,1471,94300,95920,1620
1758,10618,1471,99170,102620,3450
1759,10618,1483,180890,182580,1690
1760,10618,1484,44770,47700,2930
1761,10618,1485,211270,213080,1810
1762,10618,1486,23270,25510,2240
1763,10618,1488,163400,165080,1680
1764,10618,1489,5400,7120,1720
1765,10618,1490,20690,22170,1480
1766,10618,1495,102550,104280,1730
1767,10618,1496,5830,7790,1960
1768,10618,1504,63660,65390,1730
1769,10618,1505,5260,7010,1750
1770,10618,1506,158040,159870,1830
1771,10618,1507,5440,6970,1530
1772,10618,1518,98000,99850,1850
1773,10618,1519,6720,8910,2190
1774,10618,1519,127930,129880,1950
1775,10618,1520,5180,6740,1560
1776,10618,1521,146680,148400,1720
1777,10618,1522,11040,12490,1450
1778,10618,1531,93330,94980,1650
1779,10618,1532,6120,7840,1720
1780,10618,1549,136920,138580,1660
1781,10618,1550,11790,13430,1640
1782,10618,1553,210200,212380,2180
1783,10618,1554,5570,7120,1550
1784,10618,1563,170410,173080,2670
1785,10618,1566,8150,12440,4290
1786,10618,1566,51180,53250,2070
1787,10618,1568,139800,142440,2640
1788,10618,1569,6660,8350,1690
1789,10618,1575,109030,110780,1750
1790,10618,1576,8810,10560,1750
1791,10618,1578,63730,65420,1690
1792,10618,1579,8420,9980,1560
1793,10618,1581,172500,174270,1770
1794,10618,1582,4410,6320,1910
1795,10619,1441,157140,158640,1500
1796,10619,1442,3770,5300,1530
1797,10620,1465,5140,5140,0
1798,10620,3244,2010,2450,440
1799,10620,3263,1210,1530,320
1800,10620,4453,4390,4390,0
1801,10620,6331,2580,3060,480
1802,13000,1153,100390,102780,2390
1803,13103,8050,128050,130600,2550
1804,13103,8051,10370,11820,1450
1805,13103,9590,127890,149170,21280
1806,13103,15481,30170,32870,2700
1807,13103,15481,36710,39770,3060
1808,13103,15816,83710,86160,2450
1809,13103,15818,15050,17480,2430
1810,13103,16128,17000,20430,3430
1811,13103,16130,15450,17420,1970
1812,13103,17659,97800,100410,2610
1813,13103,17659,103980,106060,2080
1814,13103,18194,53700,56650,2950
1815,13103,18194,59940,62150,2210
1816,13103,18557,21940,24930,2990
1817,13103,18559,13500,15330,1830
1818,13105,16768,109050,111610,2560
1819,13105,19247,12950,15030,2080
1820,13105,20208,11210,13300,2090
1821,13105,20209,13490,15000,1510
1822,13105,20526,13870,16020,2150
1823,13105,20527,9330,11200,1870
1824,13105,20899,64330,66820,2490
1825,13105,20900,10370,11920,1550
1826,13107,164,65090,66030,940
1827,13107,164,67130,68850,1720
1828,13107,165,13680,15680,2000
1829,13107,321,36520,40040,3520
1830,13107,322,12100,14130,2030
1831,13107,434,38200,44430,6230
1832,13107,679,62180,66020,3840
1833,13107,680,17970,20350,2380
1834,13107,756,65660,69030,3370
1835,13107,757,5590,5680,90
1836,13107,3355,43170,46650,3480
1837,13107,3506,23260,26620,3360
1838,13107,3507,3770,6050,2280
1839,13107,3562,40300,43760,3460
1840,13107,3563,1950,4610,2660
1841,13107,3676,23370,26370,3000
1842,13107,3727,32280,35820,3540
1843,13107,3778,35560,38530,2970
1844,13107,3779,1030,2250,1220
1845,13107,3779,5970,8370,2400
1846,13107,3835,37380,40560,3180
1847,13107,3836,1100,1790,690
1848,13107,3836,3340,4200,860
1849,13107,3972,59880,65480,5600
1850,13107,3973,9870,11940,2070
1851,13107,4073,12150,15870,3720
1852,13107,4074,5100,8040,2940
1853,13107,4135,38640,41660,3020
1854,13107,4136,2780,5030,2250
1855,13107,4195,44880,48930,4050
1856,13107,4278,42790,45720,2930
1857,13107,4351,35270,38390,3120
1858,13107,4352,8210,10240,2030
1859,13107,4458,35230,37830,2600
1860,13107,4459,6720,8670,1950
1861,13107,4584,23710,27240,3530
1862,13107,4585,710,2690,1980
1863,13107,4585,6020,8310,2290
1864,13107,4651,17010,20590,3580
1865,13107,4728,31280,34480,3200
1866,13107,4729,4130,6320,2190
1867,13107,4838,67220,70440,3220
1868,13107,4839,7120,9320,2200
1869,13107,5190,114450,160380,45930
1870,13107,5191,160730,160840,110
1871,13107,5192,161680,164100,2420
1872,13107,5214,40660,44090,3430
1873,13107,5215,3400,6120,2720
1874,13107,5261,49330,52200,2870
1875,13107,5262,2030,4270,2240
1876,13107,5309,43520,47070,3550
1877,13107,5310,1970,4710,2740
1878,13107,5318,13980,17880,3900
1879,13107,5319,1530,2160,630
1880,13107,5319,6670,8890,2220
1881,13107,5395,41910,45150,3240
1882,13107,5396,200,6150,5950
1883,13107,5396,10290,12660,2370
1884,13107,5516,105600,108770,3170
1885,13107,5517,2190,4400,2210
1886,13107,5590,112070,125670,13600
1887,13107,5591,2290,4280,1990
1888,13107,5623,52410,55400,2990
1889,13107,5624,2620,4840,2220
1890,13107,5701,45080,47510,2430
1891,13107,5702,3980,5840,1860
1892,13107,5824,107390,147350,39960
1893,13107,5825,200,1680,1480
1894,13107,5825,5650,9230,3580
1895,13107,5921,102430,105940,3510
1896,13107,5922,1850,4760,2910
1897,13107,6037,27880,32110,4230
1898,13107,6038,9030,11050,2020
1899,13107,6263,47640,51460,3820
1900,13107,6264,10190,12480,2290
1901,13107,6376,58020,62730,4710
1902,13107,6377,9320,11330,2010
1903,13107,6490,40830,44510,3680
1904,13107,6491,190,480,290
1905,13107,6491,10700,12960,2260
1906,13107,6589,48420,52030,3610
1907,13107,6590,10380,12740,2360
1908,13107,6632,51190,54070,2880
1909,13107,6633,8380,10640,2260
1910,13107,6710,48060,51290,3230
1911,13107,6711,3480,6490,3010
1912,13107,6837,43080,46430,3350
1913,13107,6967,56040,59220,3180
1914,13107,6968,8750,10970,2220
1915,13107,7059,56830,60180,3350
1916,13107,7060,11050,13220,2170
1917,13107,7170,36080,39050,2970
1918,13107,7171,3810,6350,2540
1919,13107,7397,48790,55160,6370
1920,13107,7398,190,1550,1360
1921,13107,7497,29100,33590,4490
1922,13107,7502,111660,114650,2990
1923,13107,7544,79100,80990,1890
1924,13107,7625,40430,44940,4510
1925,13107,7718,41640,46110,4470
1926,13107,7802,59570,61790,2220
1927,13107,7840,43230,47730,4500
1928,13107,7841,190,260,70
1929,13107,7952,4440,7330,2890
1930,13107,7953,2450,4330,1880
1931,13107,8007,49710,51590,1880
1932,13107,8130,42380,44490,2110
1933,13107,8199,44330,48720,4390
1934,13107,8200,190,2440,2250
1935,13107,8306,30350,37690,7340
1936,13107,8307,190,2660,2470
1937,13107,8414,30170,32730,2560
1938,13107,8415,190,1650,1460
1939,13107,8514,30820,35580,4760
1940,13107,8626,29190,31870,2680
1941,13107,8627,190,4710,4520
1942,13107,8733,32040,36540,4500
1943,13107,8842,45760,50600,4840
1944,13107,8932,30660,35560,4900
1945,13107,9326,49980,54550,4570
1946,13107,9327,190,11090,10900
1947,13107,9397,75840,81380,5540
1948,13107,9398,590,1700,1110
1949,13107,9577,29250,31550,2300
1950,13107,9578,190,4130,3940
1951,13107,9827,52740,60230,7490
1952,13107,9903,42890,48330,5440
1953,13107,9904,190,3380,3190
1954,13107,10055,63500,65980,2480
1955,13107,10056,190,3300,3110
1956,13107,10154,30090,31970,1880
1957,13107,10155,190,4170,3980
1958,13107,10412,27450,31730,4280
1959,13107,10511,68980,72880,3900
1960,13107,10583,32450,34620,2170
1961,13107,10584,190,1290,1100
1962,13107,10663,34780,40190,5410
1963,13107,10886,47270,49890,2620
1964,13107,10887,52000,57330,5330
1965,13107,10888,190,1510,1320
1966,13107,11031,9240,11650,2410
1967,13107,11176,34510,36570,2060
1968,13107,11291,31280,34090,2810
1969,13107,11292,1360,4030,2670
1970,13107,11329,21020,23000,1980
1971,13107,11390,41110,54250,13140
1972,13107,11391,350,14460,14110
1973,13107,11610,87270,89290,2020
1974,13107,11651,55880,58280,2400
1975,13107,11715,34280,36380,2100
1976,13107,11822,91950,93820,1870
1977,13107,11925,19880,23630,3750
1978,13107,11926,1710,2460,750
1979,13107,11948,55570,57390,1820
1980,13107,12029,50330,52850,2520
1981,13107,12030,610,6020,5410
1982,13107,12049,61570,63680,2110
1983,13107,12067,196650,198770,2120
1984,13107,12093,21810,23430,1620
1985,13107,12133,31080,32580,1500
1986,13107,12175,27590,29920,2330
1987,13107,12249,34810,37830,3020
1988,13107,12266,71720,73690,1970
1989,13107,12364,28020,32860,4840
1990,13107,12365,550,5410,4860
1991,13107,12416,87110,89060,1950
1992,13107,12502,36610,38540,1930
1993,13107,13661,20150,24110,3960
1994,13107,14007,62110,63690,1580
1995,13107,14008,190,2650,2460
1996,13107,15042,25910,30060,4150
1997,13107,16011,35160,38570,3410
1998,13107,16012,15370,18320,2950
1999,13108,232,76080,79280,3200
2000,13108,324,71040,74470,3430
2001,13108,482,104080,107270,3190
2002,13108,798,87200,92470,5270
2003,13108,860,140970,143810,2840
2004,13108,861,1020,2890,1870
2005,13108,905,153230,156270,3040
2006,13108,907,860,3870,3010
2007,13108,971,79830,83200,3370
2008,13108,972,780,7980,7200
2009,13108,972,18990,21020,2030
2010,13108,1050,87440,90930,3490
2011,13108,1121,92900,96790,3890
2012,13108,1122,105260,171300,66040
2013,13108,1187,87330,90590,3260
2014,13108,1242,79980,83160,3180
2015,13108,1243,8660,10880,2220
2016,13108,1457,144140,147620,3480
2017,13108,8094,8850,11920,3070
2018,13108,8352,92820,94950,2130
2019,13108,8567,179150,181920,2770
2020,13108,8569,3140,3200,60
2021,13108,8641,92760,95050,2290
2022,13108,8643,13750,15770,2020
2023,13108,10853,77670,80570,2900
2024,13108,11206,48060,50780,2720
2025,13108,11207,11110,13740,2630
2026,13109,4471,50820,54760,3940
2027,13109,4472,11150,13400,2250
2028,13109,8660,6290,7940,1650
2029,13109,9977,80880,83730,2850
2030,13109,9978,6990,8700,1710
2031,13109,10226,35940,37880,1940
2032,13109,10226,66640,68440,1800
2033,13109,10226,76020,77660,1640
2034,13109,10562,146800,151410,4610
2035,13109,11840,970,980,10
2036,13109,12219,16540,18030,1490
2037,13109,12325,10590,11880,1290
2038,13109,12439,14500,15890,1390
2039,13109,12440,15180,15910,730
2040,13109,12807,13330,14780,1450
2041,13109,14112,11370,12560,1190
2042,13109,14230,24780,26010,1230
2043,13110,1367,13960,15620,1660
2044,13110,4709,45730,47290,1560
2045,13110,4709,61450,63080,1630
2046,13110,15259,14370,22350,7980
2047,13110,15363,8040,15260,7220
2048,13110,16595,11540,23260,11720
2049,15901,1,65880,67650,1770
2050,17101,609,91480,93140,1660
2051,17101,733,244180,245700,1520
2052,17101,733,425900,427270,1370
2053,17101,866,750730,753880,3150
2054,17101,1052,200880,202630,1750
2055,17101,1052,327480,328980,1500
2056,17101,1167,106420,108010,1590
2057,17101,1175,79200,80680,1480
2058,17101,1182,88390,89530,1140
2059,17101,1201,93780,95110,1330
2060,17101,1213,76590,77890,1300
2061,17101,1213,248380,249830,1450
2062,17101,1220,81200,82590,1390
2063,17101,1228,92370,93880,1510
2064,17101,1236,93010,94410,1400
2065,17101,1236,257620,259010,1390
2066,17101,1498,1523450,1524870,1420
2067,17101,2144,110980,112550,1570
2068,17102,1607,77040,78570,1530
2069,17102,1607,257750,259320,1570
2070,17102,1607,429640,431090,1450
2071,17102,1607,635460,636910,1450
2072,17102,1607,824930,826290,1360
2073,17102,1607,1022370,1023810,1440
2074,17102,1669,171110,172740,1630
2075,17102,1669,905950,907320,1370
2076,17102,1669,1109170,1110580,1410
2077,17103,849,194910,196480,1570
